OrderID,OrderDate,Customer,Region,Segment,Category,Sub-Category,ProductName,Price,Quantity,Discount,Sales,Profit,ShippingMode,State
ORD-108595,7/1/2021,Jordan Williams,Central,Corporate,Furniture,Chairs,Chairs - Model 567,57.67,3,0,173.01,92.52,First Class,Florida
ORD-102071,5/27/2021,Sam Smith,East,Home Office,Furniture,Tables,Tables - Model 225,113.55,4,0.1,408.78,155.17,Standard Class,New York
ORD-111707,12/20/2030,Skyler Wilson,East,Consumer,Technology,Machines,Machines - Model 883,32.44,4,0.05,123.27,29.97,Second Class,Georgia
ORD-100158,7/8/2020,Alex Davis,North,Consumer,Office Supplies,Writing,Writing - Model 632,9.54,9,0,85.86,64.26,First Class,New York
ORD-107005,11/27/2020,Riley Miller,South,Consumer,Office Supplies,Paper,Paper - Model 598,18.21,3,0,54.63,-18.61,Same Day,Florida
ORD-109094,5/18/2021,Lee Rodriguez,Central,Consumer,Technology,Accessories,Accessories - Model 373,182.87,4,0,731.48,293.54,Same Day,Pennsylvania
ORD-100352,1/22/2022,Kim Wilson,West,Home Office,Office Supplies,Writing,Writing - Model 460,165.82,3,0,497.46,222.81,First Class,Florida
ORD-106078,7/15/2021,Dana Jones,South,Consumer,Furniture,Chairs,Chairs - Model 708,165.89,4,0,663.56,270.49,Standard Class,North Carolina
ORD-106236,12/24/2021,Casey Wilson,East,Consumer,Office Supplies,Paper,Paper - Model 922,1,6,0,6,-19.78,First Class,Illinois
ORD-108946,11/30/2022,Riley Jones,East,Home Office,Technology,Accessories,Accessories - Model 118,94.31,6,0,565.86,210.12,Same Day,Texas
ORD-111994,4/14/2027,Jamie Garcia,North,Corporate,Furniture,Chairs,Chairs - Model 431,20.02,5,0,100.1,60.18,Same Day,California
ORD-102920,10/2/2020,Kim Davis,Central,Home Office,Office Supplies,Storage,Storage - Model 393,138.03,5,0.1,621.14,212.8,Same Day,New York
ORD-108503,11/13/2026,Jordan Williams,South,Consumer,Office Supplies,Storage,Storage - Model 684,30.81,7,0,215.67,81.73,Standard Class,New York
ORD-104644,5/4/2022,Riley Johnson,North,Consumer,Office Supplies,Writing,Writing - Model 930,1,6,0,6,35.91,Second Class,Michigan
ORD-100661,4/2/2028,Lee Jones,South,Corporate,Office Supplies,Paper,Paper - Model 767,1,3,0,3,57.41,Standard Class,Pennsylvania
ORD-107057,7/17/2020,Skyler Rodriguez,South,Consumer,Furniture,Tables,Tables - Model 468,160.56,6,0,963.36,379.86,First Class,North Carolina
ORD-103665,2/7/2021,Skyler Rodriguez,East,Home Office,Technology,Copiers,Copiers - Model 898,214.41,4,0.05,814.76,313.73,First Class,California
ORD-107979,5/14/2022,Jamie Williams,East,Consumer,Office Supplies,Binders,Binders - Model 894,102.39,2,0.1,184.3,30.73,First Class,North Carolina
ORD-100306,5/23/2021,Taylor Brown,West,Home Office,Office Supplies,Paper,Paper - Model 125,5.51,5,0,27.55,23.78,Second Class,North Carolina
ORD-104790,3/20/2020,Jamie Rodriguez,South,Home Office,Office Supplies,Storage,Storage - Model 312,24.59,2,0,49.18,30.32,Second Class,Ohio
ORD-102356,6/17/2024,Chris Davis,East,Home Office,Technology,Machines,Machines - Model 363,53.2,4,0.15,180.88,33.71,Standard Class,Pennsylvania
ORD-101927,4/4/2021,Riley Davis,North,Consumer,Furniture,Tables,Tables - Model 535,99.26,1,0.15,84.37,21.86,Standard Class,Pennsylvania
ORD-111219,2/11/2021,Sam Jones,Central,Corporate,Office Supplies,Storage,Storage - Model 512,?,1,0,1,7.36,Standard Class,Texas
ORD-103427,11/16/2021,Lee Miller,South,Home Office,Furniture,Bookcases,Bookcases - Model 384,102.04,4,0,408.16,167.13,First Class,Ohio
ORD-108941,12/12/2020,Morgan Wilson,Central,Consumer,Technology,Accessories,Accessories - Model 862,177.95,5,0,889.75,369.52,Same Day,California
ORD-103638,8/29/2020,Jamie Davis,North,Corporate,Technology,Phones,Phones - Model 662,88.54,4,0,354.16,156.15,Second Class,Georgia
ORD-101266,12/14/2020,Pat Miller,Central,Corporate,Furniture,Chairs,Chairs - Model 750,106.34,2,0.1,191.41,33.1,Standard Class,Illinois
ORD-101560,11/1/2020,Jamie Davis,East,Corporate,Furniture,Furnishings,Furnishings - Model 151,65.92,5,0,329.6,147.7,Standard Class,Ohio
ORD-107179,5/2/2021,Sam Williams,East,Consumer,Office Supplies,Paper,Paper - Model 128,1,6,0,6,-15.86,Second Class,Texas
ORD-104109,8/25/2021,Sam Williams,West,Home Office,Furniture,Chairs,Chairs - Model 442,115.69,2,0.1,208.24,96.39,Same Day,New York
ORD-107867,10/24/2020,Jamie Rodriguez,West,Home Office,Office Supplies,Binders,Binders - Model 509,114.79,5,0.05,545.25,200.63,First Class,Texas
ORD-104904,12/28/2024,Skyler Brown,South,Corporate,Office Supplies,Binders,Binders - Model 554,1,2,0,2,-24.9,Second Class,New York
ORD-107294,5/2/2020,Casey Miller,South,Home Office,Technology,Accessories,Accessories - Model 273,128.01,2,0.15,217.62,57.97,Second Class,Pennsylvania
ORD-100514,2/2/2020,Alex Davis,North,Home Office,Technology,Accessories,Accessories - Model 100,147.97,5,0.05,702.86,243.45,Second Class,Michigan
ORD-100894,2/11/2022,Kim Smith,West,Corporate,Office Supplies,Paper,Paper - Model 688,111.86,3,0,335.58,158.12,Second Class,Florida
ORD-108601,5/26/2022,Taylor Johnson,Central,Consumer,Office Supplies,Paper,Paper - Model 136,1,2,0,2,-14.7,Standard Class,North Carolina
ORD-100021,4/15/2020,Kim Johnson,East,Consumer,Office Supplies,Binders,Binders - Model 830,1,6,0.05,5.7,-20.56,Same Day,Illinois
ORD-100899,3/3/2020,Riley Johnson,East,Corporate,Furniture,Furnishings,Furnishings - Model 950,74.49,6,0,446.94,189.08,Second Class,North Carolina
ORD-100207,2/1/2022,Skyler Johnson,Central,Consumer,Office Supplies,Binders,Binders - Model 146,119.51,2,0,239.02,111.3,Standard Class,Georgia
ORD-100458,2/10/2020,Pat Davis,Central,Consumer,Office Supplies,Paper,Paper - Model 828,71.85,2,0,143.7,46.96,Same Day,Michigan
ORD-102430,10/8/2021,Robin Garcia,West,Home Office,Technology,Phones,Phones - Model 901,153.38,6,0,920.28,385.91,Same Day,Florida
ORD-108442,1/12/2022,Skyler Smith,North,Home Office,Office Supplies,Writing,Writing - Model 414,32.35,5,0,161.75,48.64,Standard Class,California
ORD-109299,3/13/2020,Pat Garcia,East,Home Office,Office Supplies,Binders,Binders - Model 955,1,3,0,3,-8.51,Second Class,California
ORD-103389,2/8/2022,Sam Smith,West,Corporate,Technology,Copiers,Copiers - Model 935,212.23,2,0,424.46,116.02,Second Class,Michigan
ORD-109905,12/13/2020,Pat Miller,West,Home Office,Office Supplies,Binders,Binders - Model 249,55.77,5,0,278.85,109.02,Second Class,Florida
ORD-103911,8/10/2020,Sam Wilson,South,Home Office,Technology,Copiers,Copiers - Model 501,66.77,4,0,267.08,88.78,First Class,Florida
ORD-105383,1/7/2020,Skyler Rodriguez,Central,Consumer,Office Supplies,Paper,Paper - Model 297,60.29,4,0,241.16,118.55,Standard Class,Michigan
ORD-108907,11/24/2021,Kim Jones,North,Home Office,Office Supplies,Writing,Writing - Model 774,16.03,3,0,48.09,27.52,Standard Class,Georgia
ORD-100552,7/15/2021,Jordan Wilson,East,Consumer,Office Supplies,Binders,Binders - Model 299,11.72,2,0,23.44,1.81,Same Day,Michigan
ORD-109631,4/12/2022,Sam Rodriguez,Central,Home Office,Office Supplies,Paper,Paper - Model 471,1,2,0,2,3.36,Same Day,North Carolina
ORD-103144,8/7/2020,Kim Wilson,West,Consumer,Office Supplies,Storage,Storage - Model 447,28.58,9,0,257.22,110.84,First Class,North Carolina
ORD-106917,8/19/2024,Casey Williams,West,Corporate,Technology,Machines,Machines - Model 520,104.42,1,0,104.42,38.51,First Class,New York
ORD-102056,3/10/2021,Casey Rodriguez,Central,Home Office,Office Supplies,Writing,Writing - Model 137,1,6,0,6,-15.9,Standard Class,Florida
ORD-101925,3/9/2020,Casey Miller,Central,Consumer,Furniture,Furnishings,Furnishings - Model 437,209.09,4,0,836.36,327.96,Second Class,Georgia
ORD-100634,3/20/2020,Riley Miller,South,Home Office,Office Supplies,Writing,Writing - Model 254,61.31,5,0,306.55,136.76,Same Day,Illinois
ORD-106082,11/27/2020,Robin Williams,East,Home Office,Office Supplies,Writing,Writing - Model 364,124.51,6,0,747.06,266.81,Second Class,Texas
ORD-108508,9/29/2024,Jamie Jones,North,Home Office,Furniture,Tables,Tables - Model 197,42.72,2,0.05,81.17,15.44,Same Day,Texas
ORD-111143,10/30/2022,Riley Miller,West,Home Office,Technology,Copiers,Copiers - Model 720,160.15,1,0,160.15,50.19,Second Class,North Carolina
ORD-102418,1/23/2020,Lee Johnson,South,Home Office,Technology,Copiers,Copiers - Model 555,70.96,4,0.2,227.07,84.32,Standard Class,Pennsylvania
ORD-108619,5/2/2020,Dana Jones,East,Corporate,Office Supplies,Storage,Storage - Model 572,44.84,8,0.1,322.85,94.82,Second Class,North Carolina
ORD-110322,12/20/2025,Casey Wilson,South,Home Office,Furniture,Tables,Tables - Model 265,36.22,3,0,108.66,59.07,Standard Class,Pennsylvania
ORD-100105,7/19/2020,Morgan Williams,South,Home Office,Technology,Accessories,Accessories - Model 649,177.57,4,0,710.28,304.72,First Class,Michigan
ORD-103041,10/6/2026,Lee Wilson,South,Home Office,Furniture,Chairs,Chairs - Model 130,93.14,5,0.05,442.42,154.94,Standard Class,Pennsylvania
ORD-101709,1/5/2022,Pat Jones,East,Consumer,Technology,Phones,Phones - Model 143,104.16,3,0,312.48,141.93,Standard Class,Ohio
ORD-100089,3/23/2021,Jordan Miller,East,Consumer,Office Supplies,Binders,Binders - Model 965,1,4,0,4,7.17,Second Class,Texas
ORD-107014,5/6/2021,Jamie Davis,South,Corporate,Furniture,Bookcases,Bookcases - Model 483,127.88,3,0,383.64,158.84,First Class,New York
ORD-103174,2/21/2020,Chris Jones,West,Home Office,Technology,Accessories,Accessories - Model 665,133.31,10,0.2,1066.48,310.38,Same Day,Florida
ORD-100917,9/6/2025,Jordan Garcia,West,Corporate,Office Supplies,Storage,Storage - Model 915,1,2,0,2,11.76,First Class,Michigan
ORD-107833,1/4/2024,Taylor Johnson,West,Home Office,Technology,Machines,Machines - Model 622,278.82,3,0,836.46,339.4,Same Day,Illinois
ORD-106732,3/11/2025,Casey Brown,East,Home Office,Office Supplies,Binders,Binders - Model 373,1,5,0.2,4,7.68,Standard Class,North Carolina
ORD-101949,2/2/2021,Pat Davis,Central,Home Office,Technology,Phones,Phones - Model 589,149.43,4,0,597.72,236.86,First Class,Ohio
ORD-106368,5/5/2021,Sam Garcia,East,Consumer,Office Supplies,Storage,Storage - Model 198,1,6,0,6,-13,Standard Class,Texas
ORD-100001,10/8/2025,Alex Jones,South,Corporate,Furniture,Bookcases,Bookcases - Model 596,159.02,2,0,318.04,123.59,Second Class,Pennsylvania
ORD-108032,7/16/2020,Jordan Garcia,North,Home Office,Office Supplies,Storage,Storage - Model 208,1,1,0,1,15.5,Second Class,California
ORD-106047,5/8/2021,Alex Miller,West,Consumer,Furniture,Bookcases,Bookcases - Model 858,97.41,6,0,584.46,236.82,Same Day,New York
ORD-109127,10/5/2021,Casey Johnson,Central,Consumer,Technology,Accessories,Accessories - Model 305,106.96,6,0.05,609.67,200.77,Standard Class,Georgia
ORD-111072,11/17/2020,Sam Johnson,West,Home Office,Office Supplies,Storage,Storage - Model 909,1,2,0,2,37.96,First Class,Illinois
ORD-102720,5/20/2024,Casey Smith,Central,Home Office,Office Supplies,Storage,Storage - Model 672,35.73,2,0,71.46,11.79,First Class,Texas
ORD-108783,1/22/2022,Alex Williams,South,Consumer,Technology,Phones,Phones - Model 828,74.15,2,0,148.3,80.16,First Class,Illinois
ORD-111794,3/20/2021,Lee Johnson,East,Home Office,Furniture,Tables,Tables - Model 979,98.16,2,0,196.32,73.84,Second Class,Texas
ORD-103117,1/10/2020,Riley Wilson,North,Corporate,Technology,Phones,Phones - Model 308,101.35,4,0.1,364.86,116.41,First Class,Georgia
ORD-111380,1/22/2021,Sam Smith,South,Consumer,Technology,Copiers,Copiers - Model 187,104.3,2,0,208.6,67.06,Standard Class,Georgia
ORD-109768,3/8/2028,Lee Davis,Central,Home Office,Office Supplies,Binders,Binders - Model 562,1,5,0,5,5.9,First Class,Pennsylvania
ORD-103762,6/14/2021,Pat Rodriguez,North,Home Office,Office Supplies,Storage,Storage - Model 162,84.31,1,0,84.31,38.4,Second Class,Ohio
ORD-100213,6/26/2020,Morgan Garcia,Central,Consumer,Technology,Copiers,Copiers - Model 694,189.63,5,0.1,853.34,311.99,Standard Class,Florida
ORD-100778,6/10/2022,Morgan Wilson,East,Corporate,Technology,Copiers,Copiers - Model 117,125.21,6,0.1,676.13,227.68,Same Day,Illinois
ORD-103496,10/23/2023,Chris Johnson,South,Home Office,Office Supplies,Paper,Paper - Model 776,1,2,0,2,18.08,Same Day,Florida
ORD-110599,3/25/2021,Dana Wilson,North,Home Office,Office Supplies,Binders,Binders - Model 389,1,6,0.05,5.7,16.94,Same Day,Texas
ORD-102043,3/26/2020,Alex Davis,North,Consumer,Furniture,Bookcases,Bookcases - Model 367,16.24,5,0,81.2,52.79,Second Class,Florida
ORD-108920,6/8/2021,Dana Brown,South,Home Office,Technology,Copiers,Copiers - Model 452,17.39,6,0,104.34,42.28,Standard Class,California
ORD-105420,5/29/2020,Morgan Johnson,West,Home Office,Technology,Phones,Phones - Model 530,96.97,4,0,387.88,151.31,Standard Class,Michigan
ORD-106154,5/25/2020,Chris Williams,Central,Corporate,Office Supplies,Storage,Storage - Model 794,121.72,5,0.1,547.74,162.97,First Class,Illinois
ORD-109759,8/22/2021,Jamie Jones,North,Corporate,Office Supplies,Writing,Writing - Model 246,1,5,0,5,-20.54,Standard Class,Illinois
ORD-108357,6/13/2021,Jamie Davis,North,Home Office,Technology,Phones,Phones - Model 957,106.92,2,0,213.84,86.16,First Class,Florida
ORD-111904,4/26/2022,Alex Johnson,South,Corporate,Office Supplies,Binders,Binders - Model 815,5.26,5,0,26.3,31.8,Same Day,California
ORD-110205,6/9/2020,Skyler Jones,East,Consumer,Furniture,Furnishings,Furnishings - Model 306,104.15,,0,208.3,75.21,Second Class,Illinois
ORD-108465,7/22/2020,Riley Smith,West,Home Office,Furniture,Chairs,Chairs - Model 393,173.27,4,0,693.08,264.27,First Class,California
ORD-104167,3/10/2020,Jordan Wilson,West,Corporate,Technology,Accessories,Accessories - Model 184,1,4,0,4,-32.67,Second Class,North Carolina
ORD-103788,3/29/2020,Chris Wilson,Central,Corporate,Office Supplies,Paper,Paper - Model 641,1,3,0,3,-6.25,Same Day,Florida
ORD-108586,12/18/2023,Chris Rodriguez,West,Corporate,Office Supplies,Paper,Paper - Model 278,56.36,4,0.05,214.17,45.7,Second Class,Michigan
ORD-100583,10/6/2020,Casey Williams,North,Corporate,Technology,Copiers,Copiers - Model 251,144.75,5,0,723.75,286.28,Second Class,Georgia
ORD-111914,9/21/2024,Kim Rodriguez,North,Home Office,Office Supplies,Storage,Storage - Model 855,1,3,0.15,2.55,29.1,Standard Class,North Carolina
ORD-111695,10/12/2020,Casey Garcia,Central,Home Office,Office Supplies,Storage,Storage - Model 829,17.52,3,0,52.56,28.9,Standard Class,Georgia
ORD-100116,2/13/2023,Sam Miller,West,Consumer,Office Supplies,Paper,Paper - Model 289,182.15,4,0,728.6,311.08,Standard Class,New York
ORD-106644,8/6/2020,Taylor Brown,West,Home Office,Technology,Copiers,Copiers - Model 682,83.59,4,0,334.36,145.22,Second Class,Pennsylvania
ORD-110848,4/28/2025,Alex Johnson,Central,Home Office,Office Supplies,Storage,Storage - Model 905,79.72,4,0.15,271.05,57.39,Second Class,Illinois
ORD-111960,8/2/2026,Alex Smith,Central,Home Office,Office Supplies,Storage,Storage - Model 314,27.1,3,0,81.3,21.3,Second Class,Georgia
ORD-111739,8/30/2020,Jordan Garcia,West,Corporate,Technology,Phones,Phones - Model 757,61.22,3,0.05,174.48,73.55,First Class,New York
ORD-110762,5/4/2022,Robin Garcia,North,Corporate,Technology,Copiers,Copiers - Model 758,136.71,5,0,683.55,260.62,Standard Class,North Carolina
ORD-108712,2/2/2022,Robin Miller,South,Consumer,Office Supplies,Storage,Storage - Model 412,1,2,0,2,18.36,Same Day,North Carolina
ORD-101763,4/13/2021,Dana Brown,North,Corporate,Technology,Phones,Phones - Model 953,126.07,6,0.15,642.96,176.89,Standard Class,New York
ORD-101875,6/30/2021,Casey Miller,North,Corporate,Furniture,Chairs,Chairs - Model 665,141.45,6,0,848.7,353.36,Same Day,Texas
ORD-103224,5/6/2020,Morgan Johnson,East,Corporate,Furniture,Furnishings,Furnishings - Model 482,74.25,4,0.05,282.15,132.1,Same Day,Ohio
ORD-100526,1/10/2021,Robin Williams,Central,Home Office,Furniture,Tables,Tables - Model 410,24.53,4,0,98.12,57.93,Standard Class,New York
ORD-107725,4/15/2020,Sam Miller,North,Consumer,Office Supplies,Writing,Writing - Model 821,53.57,6,0,321.42,121.75,Second Class,Georgia
ORD-102946,5/19/2021,Alex Williams,East,Consumer,Furniture,Tables,Tables - Model 337,90.92,4,0,363.68,165.73,First Class,New York
ORD-104473,11/3/2020,Taylor Williams,South,Corporate,Office Supplies,Storage,Storage - Model 267,11.1,2,0,22.2,9.52,Same Day,Texas
ORD-105655,4/7/2020,Lee Garcia,South,Corporate,Office Supplies,Binders,Binders - Model 107,89.32,2,0.05,169.71,56.09,Standard Class,New York
ORD-108884,3/10/2023,Kim Rodriguez,South,Home Office,Technology,Machines,Machines - Model 476,89.61,3,0,268.83,133.07,Standard Class,Illinois
ORD-106059,6/2/2023,Chris Wilson,Central,Consumer,Office Supplies,Storage,Storage - Model 312,1,3,0,3,9.42,First Class,Texas
ORD-100959,7/26/2022,Robin Davis,North,Consumer,Technology,Copiers,Copiers - Model 364,173.16,3,0,519.48,213.94,First Class,Michigan
ORD-106342,1/6/2022,Skyler Rodriguez,East,Home Office,Technology,Copiers,Copiers - Model 482,80.64,2,0,161.28,61.28,Second Class,Texas
ORD-103633,10/29/2020,Lee Miller,Central,Consumer,Office Supplies,Paper,Paper - Model 613,8.94,7,0.05,59.45,16.3,Standard Class,New York
ORD-101050,12/24/2023,Jamie Rodriguez,East,Home Office,Technology,Accessories,Accessories - Model 304,182.27,5,0.05,865.78,318,Same Day,Florida
ORD-108782,9/15/2020,Casey Miller,East,Consumer,Furniture,Bookcases,Bookcases - Model 493,105.66,1,0,105.66,50.75,First Class,Georgia
ORD-108711,8/27/2020,Skyler Williams,West,Home Office,Office Supplies,Storage,Storage - Model 155,1.04,5,0,5.2,1.41,Same Day,Michigan
ORD-103380,11/17/2020,Jordan Wilson,West,Corporate,Technology,Accessories,Accessories - Model 377,101.38,6,0,608.28,245.22,Second Class,North Carolina
ORD-103676,5/13/2020,Casey Garcia,West,Consumer,Office Supplies,Paper,Paper - Model 946,91.32,3,0,273.96,94.04,Same Day,Illinois
ORD-105776,11/20/2021,Casey Brown,Central,Corporate,Technology,Phones,Phones - Model 439,184.4,2,0,368.8,158.33,Same Day,Illinois
ORD-110861,10/17/2020,Sam Brown,Central,Corporate,Furniture,Bookcases,Bookcases - Model 116,47.51,3,0,142.53,37.95,Standard Class,New York
ORD-106573,1/31/2024,Sam Smith,North,Home Office,Office Supplies,Writing,Writing - Model 424,84.53,5,0,422.65,181.25,Same Day,Georgia
ORD-105179,9/7/2024,Pat Davis,West,Home Office,Technology,Phones,Phones - Model 308,137.59,2,0,275.18,111.7,Second Class,North Carolina
ORD-101607,2/1/2023,Casey Brown,East,Home Office,Office Supplies,Paper,Paper - Model 424,66.15,7,0.1,416.75,135.49,First Class,Texas
ORD-103610,8/15/2021,Jamie Jones,West,Corporate,Office Supplies,Writing,Writing - Model 617,1,5,0,5,42,Same Day,Illinois
ORD-111729,3/17/2020,Chris Brown,East,Consumer,Office Supplies,Writing,Writing - Model 220,1,4,0,4,7.53,First Class,Texas
ORD-106635,10/15/2020,Riley Smith,West,Consumer,Office Supplies,Writing,Writing - Model 245,1,1,0,1,-21.63,Same Day,New York
ORD-110268,9/16/2020,Sam Wilson,South,Consumer,Office Supplies,Storage,Storage - Model 397,28.39,5,0.1,127.76,32.64,Second Class,Pennsylvania
ORD-110001,10/10/2020,Riley Garcia,West,Consumer,Furniture,Bookcases,Bookcases - Model 546,1,3,0,3,4.86,First Class,Pennsylvania
ORD-100791,9/9/2021,Jordan Johnson,East,Consumer,Furniture,Furnishings,Furnishings - Model 780,92.32,4,0,369.28,146.92,Same Day,Florida
ORD-108984,1/9/2020,Kim Davis,South,Home Office,Technology,Phones,Phones - Model 351,73.75,5,0.05,350.31,109.07,First Class,New York
ORD-103056,10/9/2021,Morgan Rodriguez,North,Consumer,Furniture,Tables,Tables - Model 446,58.59,4,0,234.36,75.16,Standard Class,California
ORD-110047,1/1/2020,Kim Wilson,North,Home Office,Furniture,Furnishings,Furnishings - Model 634,79.39,5,0,396.95,157.47,Second Class,Florida
ORD-101980,5/24/2020,Morgan Jones,North,Consumer,Furniture,Tables,Tables - Model 184,181.59,4,0,726.36,318.86,Standard Class,Pennsylvania
ORD-103598,11/21/2020,Casey Johnson,South,Home Office,Office Supplies,Storage,Storage - Model 461,15.81,1,0,15.81,35.95,First Class,Pennsylvania
ORD-100933,6/6/2021,Sam Johnson,North,Corporate,Office Supplies,Paper,Paper - Model 111,77.26,5,0.05,366.98,145.35,Standard Class,Illinois
ORD-107424,3/19/2021,Casey Williams,North,Corporate,Office Supplies,Writing,Writing - Model 896,1,5,0,5,6.29,First Class,Illinois
ORD-105626,2/7/2021,Morgan Davis,South,Consumer,Office Supplies,Paper,Paper - Model 443,1,2,0,2,17.5,Standard Class,Michigan
ORD-101682,12/18/2021,Skyler Brown,East,Consumer,Technology,Phones,Phones - Model 794,77.44,5,0,387.2,144.44,Same Day,Ohio
ORD-104179,9/12/2020,Jordan Wilson,North,Home Office,Furniture,Tables,Tables - Model 101,71.2,4,0,284.8,84.11,First Class,Florida
ORD-106446,8/24/2026,Casey Miller,West,Home Office,Office Supplies,Paper,Paper - Model 863,154.18,4,0,616.72,252.42,First Class,Ohio
ORD-104116,10/10/2024,Sam Johnson,Central,Home Office,Technology,Accessories,Accessories - Model 737,122.84,4,0.05,466.79,164.98,Same Day,California
ORD-100988,7/17/2020,Kim Williams,Central,Home Office,Office Supplies,Writing,Writing - Model 908,1,8,0.1,7.2,17.44,Standard Class,Illinois
ORD-102896,6/26/2021,Riley Wilson,North,Consumer,Office Supplies,Paper,Paper - Model 106,7.08,4,0,28.32,23.17,First Class,Texas
ORD-103778,1/19/2022,Skyler Garcia,West,Consumer,Furniture,Furnishings,Furnishings - Model 484,142.61,5,0,713.05,284.15,First Class,Ohio
ORD-105658,4/21/2026,Pat Jones,West,Corporate,Furniture,Tables,Tables - Model 884,165.29,3,0.05,471.08,137.55,Standard Class,Florida
ORD-103093,7/5/2023,Riley Smith,South,Consumer,Office Supplies,Paper,Paper - Model 265,36.57,1,0,36.57,24.66,Standard Class,Illinois
ORD-103155,1/3/2022,Casey Miller,East,Corporate,Office Supplies,Writing,Writing - Model 692,1,4,0.05,3.8,21.78,Standard Class,Ohio
ORD-101823,11/9/2022,Riley Miller,West,Consumer,Office Supplies,Storage,Storage - Model 146,1,2,0,2,-7.87,Same Day,Illinois
ORD-111570,8/14/2020,Lee Rodriguez,South,Corporate,Office Supplies,Writing,Writing - Model 740,5.56,7,0,38.92,-20.5,First Class,Illinois
ORD-101098,11/24/2022,Pat Williams,Central,Home Office,Office Supplies,Binders,Binders - Model 199,69.37,4,0.1,249.73,71.37,Standard Class,North Carolina
ORD-102844,8/25/2021,Robin Johnson,North,Home Office,Technology,Machines,Machines - Model 183,99.46,3,0,298.38,102.58,Same Day,Georgia
ORD-109078,6/16/2022,Dana Rodriguez,South,Corporate,Furniture,Furnishings,Furnishings - Model 589,1,4,0,4,1.97,Second Class,California
ORD-103342,12/1/2021,Robin Williams,East,Corporate,Office Supplies,Writing,Writing - Model 330,69.99,3,0,209.97,100.44,Standard Class,Illinois
ORD-100038,3/17/2022,Lee Miller,West,Consumer,Office Supplies,Paper,Paper - Model 449,122.54,3,0,367.62,175.17,First Class,Florida
ORD-106540,5/26/2020,Robin Jones,North,Corporate,Technology,Copiers,Copiers - Model 994,154.89,6,0.15,789.94,244.36,First Class,Texas
ORD-111239,8/17/2020,Jordan Brown,Central,Consumer,Technology,Accessories,Accessories - Model 861,8.17,5,0,40.85,30.29,Standard Class,Pennsylvania
ORD-108707,5/4/2021,Dana Johnson,East,Consumer,Office Supplies,Paper,Paper - Model 285,27.37,5,0,136.85,47.71,First Class,Illinois
ORD-103356,4/13/2022,Taylor Wilson,North,Home Office,Office Supplies,Paper,Paper - Model 560,85,3,0,255,143.85,Same Day,Pennsylvania
ORD-109645,2/19/2022,Pat Garcia,North,Home Office,Technology,Accessories,Accessories - Model 275,94.81,2,0.05,180.14,77.87,Same Day,Texas
ORD-107813,1/30/2021,Morgan Brown,Central,Corporate,Office Supplies,Binders,Binders - Model 265,1,3,0,3,19.79,Standard Class,Florida
ORD-109098,4/14/2025,Sam Miller,East,Home Office,Office Supplies,Paper,Paper - Model 602,29.11,9,0.05,248.89,112.78,Second Class,Florida
ORD-108220,12/6/2023,Casey Brown,North,Home Office,Furniture,Bookcases,Bookcases - Model 280,57.85,3,0,173.55,66.14,Same Day,North Carolina
ORD-111090,11/7/2025,Kim Johnson,North,Consumer,Office Supplies,Paper,Paper - Model 735,42.65,6,0,255.9,104.13,Standard Class,New York
ORD-102428,9/20/2020,Robin Williams,West,Home Office,Office Supplies,Paper,Paper - Model 865,24.83,2,0,49.66,20.01,Same Day,Pennsylvania
ORD-105043,2/8/2022,Pat Jones,Central,Home Office,Office Supplies,Writing,Writing - Model 280,45.58,1,0.1,41.02,57,Same Day,California
ORD-105346,1/11/2020,Jordan Jones,West,Home Office,Office Supplies,Binders,Binders - Model 142,1,8,0.05,7.6,10.29,First Class,Illinois
ORD-108954,10/17/2020,Jamie Miller,Central,Home Office,Office Supplies,Writing,Writing - Model 338,69.31,2,0,138.62,45.13,Standard Class,North Carolina
ORD-104811,9/8/2023,Kim Garcia,North,Corporate,Office Supplies,Paper,Paper - Model 533,17,4,0.05,64.6,-35.52,Standard Class,Pennsylvania
ORD-108476,3/3/2020,Casey Williams,North,Corporate,Office Supplies,Paper,Paper - Model 943,1,4,0,4,-4.58,First Class,Florida
ORD-100686,8/16/2021,Jamie Miller,East,Corporate,Office Supplies,Storage,Storage - Model 656,51.33,3,0,153.99,58.42,Same Day,Michigan
ORD-104799,12/6/2021,Casey Davis,North,Corporate,Technology,Copiers,Copiers - Model 127,161.09,4,0,644.36,214.64,Standard Class,New York
ORD-107437,6/29/2020,Lee Brown,West,Home Office,Furniture,Chairs,Chairs - Model 662,67.61,3,0,202.83,93.96,Standard Class,Michigan
ORD-102353,12/19/2023,Jordan Jones,Central,Corporate,Office Supplies,Storage,Storage - Model 364,70.43,5,0,352.15,138.01,Second Class,Michigan
ORD-106353,8/12/2021,Kim Miller,North,Corporate,Technology,Accessories,Accessories - Model 826,127.96,2,0,255.92,59.48,Standard Class,Pennsylvania
ORD-104569,2020-02-30,Jordan Miller,Central,Home Office,Office Supplies,Paper,Paper - Model 704,44.18,1,0,44.18,-5.24,Second Class,Ohio
ORD-108213,7/25/2021,Casey Brown,South,Corporate,Office Supplies,Writing,Writing - Model 172,5.09,1,0,5.09,15.77,Same Day,California
ORD-102752,7/29/2020,Sam Miller,South,Corporate,Office Supplies,Writing,Writing - Model 236,14.32,6,0,85.92,20.94,First Class,North Carolina
